IPF,FY,ORG_TYPE,REGION,STATE_CODE,tot_doll
8ae40ccb9c5f5a51cf74937ff4237d51,2008,Medical Schools,North East,PA,25818728.35507749
f244525d8b51a28f8fc3b9b335a2c898,2008,Other Higher Education,North East,PA,11600055.379241174
68e67dd1966b24e3f0b20b8b4ac3e944,2008,Foreign,Foreign,ON,415480.90004651574
e919b4308435b247d97220afd2c422b8,2008,Other Domestic NonProfit,North East,MA,1604903.195273261
cb3697223c009254eb7227b174d91401,2008,Medical Schools,South,NC,307405165.6661244
fca0af9a70f4db40b3bb8a14f19ecdf5,2008,Other Higher Education,South,NC,41364969.28473483
569044473b5e486614d3c61165ce3136,2008,Other Higher Education,West,MT,166325.71095423884
af6d54a65add1236c96baed46a80e163,2008,Foreign,Foreign,,130673.63816629015
d08a904ae8a1e95e975d135554ff27ad,2008,Other Higher Education,North East,PA,2232569.147928525
e767e537031198b8a0295e63d52fec34,2008,Foreign,Foreign,,219458.85822056068
fe98caf88c0716850ff2e53b2e17271a,2008,Other Domestic NonProfit,North East,CT,1365027.2246481213
639e3a0a20da16a362f140a29a366514,2008,Domestic For Profit,North East,MA,1186620.1230436726
4b8b95a0495127f26b967de4be814a27,2008,Other Higher Education,Mid West,IL,245342.5874833584
352bc7f3c6bade6b48a8bc5d7aaad8cf,2008,Foreign,Foreign,,104260.88150950793
e15c029c80682f50744c4fa2c83e49cd,2008,Foreign,Foreign,,1012781.1929279394
253c8b58de402b36f53862a73e4ea060,2008,Other Higher Education,Mid West,MI,293127.5376941646
4aa4037f80856c6291441b1320d624fc,2008,Domestic For Profit,North East,NY,3845890.443572373
d3117b9f46cbc03564d6bfb79d0bd1e3,2008,Other Domestic NonProfit,West,AZ,994054.1364930035
855f962654b310edd0f996622261e36f,2008,Hospitals,Mid West,MI,525653.7597444062
aa5f90b395817ddb7b939a1cd840509b,2008,Research Institutes,Mid West,MN,2388580.755582462
f9b64dc0b693c4e5043f6fdaca085138,2008,Foreign,Foreign,,3911070.228719598
c30814d77fc822bd10a7daa6f589ec3d,2008,Research Institutes,West,CA,3265667.0546109537
cb0b41a57e4221492560f110d6bb2d0c,2008,Research Institutes,North East,NY,9206535.749562375
c2462a2704a5f3c2254946a06f4bcb08,2008,Research Institutes,West,CA,5309683.616482791
2178ab06bf44ee8ff3ebce5e10c99302,2008,Research Institutes,West,CA,13760844.128606524
3b780a05ba5ac82f6fbeab86b3984ad8,2008,Other Higher Education,Mid West,IL,203243.0732361624
67eff9aee711b618ca50a425aa372c5e,2008,Research Institutes,South,MD,9010679.753013121
977a5a7051a8b7578369a2243443c34d,2008,Hospitals,North East,RI,824321.2828494566
99f5ebdee74a8a3c7b3f785513e1be0d,2008,Medical Schools,South,GA,189338534.5201455
d1092f4f587009ed49c96f42967d8e0f,2008,Other Higher Education,South,GA,30128407.24098366
4df4562725fe5a17386433ce7ab9326e,2008,Research Institutes,West,CA,8984444.625771383
e96f74fef699accdc3b5a7c29a834663,2008,Other Domestic NonProfit,North East,NY,795120.513117737
eb26964490710180d0ccb94ac44a3119,2008,Research Institutes,South,FL,5537749.788925662
b998ea7b5053e69f29b347505773bca7,2008,Research Institutes,West,CA,1825322.2832217093
7f9ceb1caf9fc74422395ebc5cc8079b,2008,Research Institutes,North East,NY,7460432.4281210005
3f05ee799433ba590df81682b5f31eb2,2008,Domestic For Profit,North East,MA,5817309.252549627
8c079d4906f4f02c00fd128d4be56c4e,2008,Foreign,Foreign,,908785.4687180283
3f2ed45b046215be74f3aa5988fe69d3,2008,Research Institutes,West,CA,44284644.66703557
d5226cc422cf61985e9dd078eb2040ca,2008,Research Institutes,West,CA,21166105.81899282
d6aee2a6180bf91693249bf950c73d2a,2008,Domestic For Profit,West,CA,2715143.8557129386
22cfdfb7ec667ac4dcefb7c55127f52b,2008,Other Domestic NonProfit,West,WA,447821.08077617397
85c83721853af466053d0bc1672e34e5,2008,Research Institutes,West,CA,13660053.46220762
1c42b0226766d05999d2d4ea44868e33,2008,Hospitals,South,MD,230585.1676840341
703eca7a9fa99218f110396ba6600974,2008,Other Domestic NonProfit,West,CA,14189011.389809486
ec1df0f903ba0f2d8c3df9cf5048852d,2008,Other Domestic NonProfit,South,FL,643269.0441818571
e0dc16857d22dcf0a0aa62f491ed0107,2008,Hospitals,West,OR,2310221.622455985
2e55483a8b578ac3273b4f62ae577b7f,2008,Hospitals,West,OR,289009.87646832416
0bf8f3c9807d5150bef18d4e21bd288b,2008,Other Domestic NonProfit,West,HI,1433755.7403030097
97564fa47db71a614f61c5d4cf09bb95,2008,Hospitals,North East,MA,748131.0348430128
3211b786f9098f5f3b325694c5c06b87,2008,Other Domestic NonProfit,North East,NY,1672921.1922983888
05f082d35c685b112511c70576d82415,2008,Other Higher Education,Mid West,OH,1227566.331815945
5b6ad453b056b506142023cfcce83b24,2008,Other Domestic NonProfit,West,MT,434134.5875558706
e6d646e4491bf2bf9d14ff52fe7ce19b,2008,Foreign,Foreign,,38718.115009471796
375db9e7c2726c1073f3324dbcf198c8,2008,Other Higher Education,North East,NY,2655168.105019542
4c4fc68c8748426e1a5acb95c32d7ca2,2008,Research Institutes,North East,MA,8484764.695738822
087809b7c39aaf79cffbfeab2292ef89,2008,Other Higher Education,Mid West,ND,154188.97204627373
40158140efdebd925ee6a86ccef4772a,2008,Other Domestic NonProfit,West,WA,251309.9140227249
8a38d1c90cfb555ca975cb5c97db4e81,2008,Research Institutes,West,CA,4317217.849265075
b6a9dc7e2fcac29a3f9c191b46da60f9,2008,Medical Schools,South,KY,69066878.26413669
1d7a8517fb460569a5b7633b55abb924,2008,Other Higher Education,South,KY,15672948.793773219
b21fd616e884e336c00498a43814db53,2008,Other Domestic NonProfit,West,CA,255373.5139349793
cd743cf82a16b5fad9e0607347bb9104,2008,Other Higher Education,South,SC,276098.26027367014
46f77fae120c1ef44bccd837f5a969d8,2008,Other Higher Education,South,DC,437449.05398728803
52685df0525803fa697e241cf6dd1f6e,2008,Hospitals,North East,CT,212105.2481232636
a570876cb3f216391336e831b712c12c,2008,Hospitals,West,CA,15901860.637756903
8f7aa758dac063a5bfe7369d8e761988,2008,Other Domestic NonProfit,West,CA,1138191.5871958695
7238db6960cbafafb4f3106d8c2c80db,2008,Foreign,Foreign,,763046.7766877823
5cf1889b65ff2952c851d2bcd373e23d,2008,Other Domestic NonProfit,Mid West,OH,26837.52320703342
a89de8f0f14aeb3319dad9b350f52660,2008,Other Domestic NonProfit,West,WA,828226.5609027228
656bfeef36c8fd177b8a220306fb3426,2008,Research Institutes,West,CA,1269020.9731277064
a859cf67e964bcea73c79d3983748e36,2008,Medical Schools,South,DC,26411195.30399301
9af2c6b989689cc711d71fb2ec6fa5cd,2008,Other Higher Education,South,DC,59679088.181612335
089ecbabed7de2b6c5a9bead2b76da28,2008,Medical Schools,South,DC,52920736.945622906
ec05673e8490f3ad60302a7cef727770,2008,Other Higher Education,South,DC,11879375.43034097
805616514bef704bfaba65fda6c2f861,2008,Research Institutes,West,CA,18792187.22853255
d3ade341515c42547dcc062911f46934,2008,Foreign,Foreign,,340061.6675433222
412c4252ea66962087faf205d9d327ee,2008,Domestic For Profit,South,MD,638243.9272432775
39890b361f75f35dce080ca4791f569e,2008,Research Institutes,South,TX,8066758.3660099795
e20e62d1cc86b7b704de56fd70db1c50,2008,Domestic For Profit,South,MD,936789.1691164545
4dd2ab088ce5b591c45e4312dfa82fa4,2008,Research Institutes,North East,NY,2990308.918034256
51d2d2f6ddde86a7f197d567facc4329,2008,Research Institutes,North East,PA,3461080.2645015027
0edd8c1d84b329974fcdc4240be00aca,2008,Foreign,Foreign,,291401.44072449266
2136ab673c7cb3853c613bbd0fe5406f,2008,Research Institutes,West,CA,33982763.41142613
99ff7bba0ab6404b996d8d7a6f411397,2008,Hospitals,South,MD,742457.1832601427
fc208aeef7ec366ff105808709cd6274,2008,Hospitals,Mid West,IL,601262.2062857802
b2dda11485d3a3fe4702cc1bceacbde0,2008,Research Institutes,West,WA,22644020.543889567
2e2beedbde660e473754188819e19a99,2008,Other Higher Education,Mid West,IL,248780.62225862997
fc874aaf55f1a37b4415c35ff18bde06,2008,Foreign,Foreign,ON,374248.9393625451
8732749fe262cdda5e8c56aadeec7088,2008,Domestic For Profit,Mid West,MI,219601.7341764099
db9590d3dd68e57a2563455d1dc17f7f,2008,Domestic For Profit,Mid West,SD,1203684.1539793015
bed41d5652ee989467157f8b23d0ada0,2008,Hospitals,North East,NJ,1191982.479170032
522e2c7bb2fb5c7bd94e561583638114,2008,Domestic For Profit,West,CA,810657.9587635472
7dfd59b920a2e938bfc934ba708b2c58,2008,Domestic For Profit,North East,MA,405765.33038734767
3545893dc098fe319a2f773d248c36f7,2008,Research Institutes,West,CA,9495552.061031232
f10be6325af85409e4b977db26beaa22,2008,Research Institutes,West,WA,2954955.468501561
aed3fe4819731d70155fed80488830aa,2008,Other Higher Education,Mid West,MN,90681.2234874191
b229ffa4fac804ee00264e3589bb661f,2008,Domestic For Profit,West,UT,3146257.45291263
81723ff43102acafcd3334e026420f84,2008,Domestic For Profit,South,MD,2945687.8333896506
7f17cc6efe3683ddf75a0e92da8383cb,2008,Hospitals,North East,CT,3659966.262123087
5e5ed9af4bc9b5540ecedff2fdb8dc09,2008,Other Higher Education,North East,CT,119963.08513358064
2bf61cb7ead7a65d3ce1034d57b76a13,2008,Other Higher Education,North East,MA,48837893.71171263
0f18da37aee3c35c067e77af2d91fc1c,2008,Medical Schools,North East,MA,149550455.6272732
eb334622473f90f849d2c48fbef4b16c,2008,Other Higher Education,North East,MA,11065144.283704644
371f8b78895ab606962dcf1b070c80c0,2008,Other Higher Education,North East,MA,113714131.98549117
1899d8439a6f743e8b0d9a753be16859,2008,Research Institutes,North East,CT,5624651.877505646
41a407df79b5ba4382cb996b0f34ac4c,2008,Other Higher Education,North East,PA,361410.69190701505
18c3150e50bd17cb4aac0a307f50e87a,2008,Domestic For Profit,North East,MA,1123761.108942652
1fa49c75479b81054390cf6fce0d3906,2008,Other Domestic NonProfit,South,VA,365780.6388278574
b972b282149b73601521c026b8548915,2008,Domestic For Profit,North East,CT,1120181.4853235118
e4e6985c6d4a82fd8401bb5b8ca4c865,2008,Other Domestic NonProfit,North East,MA,210457.66871355238
a6d7fc1e5ad031e282afe1c2f92e487c,2008,Other Domestic NonProfit,Mid West,IL,3285937.4293508283
4505fad8c7e1c418021afb1d7527470e,2008,Other Domestic NonProfit,West,WA,41704.35261499059
ea9ea7786f8a71243a882554e001bc8b,2008,Foreign,Foreign,,1949366.989587969
8f05b12d37ce77587c46e1d5402deebd,2008,Research Institutes,Mid West,IL,4921462.430310132
1f5a7ff7ca0ef6378cd3e82ba2234701,2008,Foreign,Foreign,,3220048.412499366
c3352ee582ad5b2165a5fb0370a2e3f3,2008,Domestic For Profit,North East,NJ,1445257.9036188824
dbe44ed8e7a407ffc139c639aa07fd87,2008,Other Domestic NonProfit,South,FL,579821.7926829489
220faea352200eff085f3884f568c3ab,2008,Domestic For Profit,Mid West,IL,357988.10322133946
eeeea966229ff11f372717bb645368a4,2008,Domestic For Profit,South,MD,400778.8284863013
8f85e0f24d135c0404900d4c1e57df68,2008,Foreign,Foreign,,296179.42097536376
afbf2c96324ca8dd9b4801f1da74a86a,2008,Other Higher Education,North East,MA,396237.688027293
0cba35b0530055940992639c081092fe,2008,Domestic For Profit,Mid West,IA,38615.14129636485
91e101653b39e9c411965fb49a7bf975,2008,Research Institutes,North East,PA,635745.5274719178
43e6b94dd059faf3ef7ba920983bd7f0,2008,Foreign,Foreign,,201828.47190945808
34025ce298493e40c8ffc58a92fae367,2008,Other Higher Education,Mid West,MI,249067.661468766
40e12502a788408069b5949de65e8918,2008,Foreign,Foreign,,14822263.667449621
70d6a97b883c2f90bba3eb4e35740150,2008,Research Institutes,West,NM,179515.35605308472
a9ad5a72c4d5b2b0b1db6b6338ffe85e,2008,Domestic For Profit,West,CA,608098.3735003527
073cd1f9f61243399a667b52b9d37f77,2008,Foreign,Foreign,ON,3008710.319662152
d07b00d65ba449ef5cb975d425cc67d4,2008,Hospitals,Foreign,AS,553194.078387237
8cee0170286b0f9c33414690b25de8e3,2008,Other Domestic NonProfit,West,CA,613108.044535793
9139dfa34eb565f2c4a714401f55b533,2008,Research Institutes,West,CA,34216321.93476273
1c2d7541b7b599859a7a93cdfcc347a3,2008,Medical Schools,South,DC,4220345.3303611325
c794508d0875f37a611065a473e08dc6,2008,Other Higher Education,South,DC,535804.3932039392
fab3b1b418ccb8e6b51b398af642cadd,2008,Foreign,Foreign,,848323.1675075556
4c5a186b4e7c5184ef7a4ce4b6573566,2008,Foreign,Foreign,,194988.4431724866
96936570eb55746f5b35e9ce7fdfb716,2008,Foreign,Foreign,,3927883.2599534635
0fc5c963312c51ad12e65baa0ff4da38,2008,Foreign,Foreign,,5522709.190879229
86a3cbeed6d9670cfc4fb219d353c731,2008,Foreign,Foreign,,1188096.508728761
360315dbbf57746b9733485587ef14d2,2008,Foreign,Foreign,,35935.25049433137
f2c4f6893e2aa3cc39b20f9c9d32f0ea,2008,Other Higher Education,West,ID,250998.41837975732
67a08f664aac25fc44072f79f0ec914b,2008,Research Institutes,Mid West,IL,390675.820407537
261e451da6ebb8cb1a89aa9eb6de8518,2008,Other Higher Education,West,ID,651369.2137224867
dbc7c0c4a4d3bcae5f840889e2160896,2008,Other Higher Education,West,ID,1775485.5819800189
d35c8e7768fe58a72102ded92e6da7ae,2008,Other Higher Education,Mid West,IL,3089071.002350214
72c338470f31a108f3801b4d0bff1863,2008,Domestic For Profit,West,CA,989138.4289206628
7559ed67e5d0a8536c3da38e646ae8a0,2008,Other Higher Education,Mid West,IL,378818.39777678397
52b72b3786d3a40e1e755023e85f20ff,2008,Research Institutes,Mid West,MN,4398249.1484333845
ec09c8f971c6480e46c259e34e57e0e8,2008,Other Domestic NonProfit,West,CA,139517.7927025426
698bcebdeb3ca99397b7c51d531911d8,2008,Other Domestic NonProfit,North East,PA,4560627.105054111
b711080414e6f0487509d66ed6f7d849,2008,Domestic For Profit,South,VA,383337.6563998359
482ed94ee59c28995b24eee0e09d3db3,2008,Hospitals,North East,MA,29125923.41489145
14c41cdc85163fcf83ed6e82111f9a4b,2008,Hospitals,North East,CT,50688.80880854805
49636c30961fde6b060388327d6fd8a4,2008,Research Institutes,West,CA,491224.4996853977
d353a04889f1b89841f9012dbdbdbce8,2008,Foreign,Foreign,,61023.50780240148
08e7b9c6a901fb27fee48010b2177077,2008,Domestic For Profit,West,WA,197098.11703935568
f8cce998fbad7814afb50f6371a0b437,2008,Domestic For Profit,West,OR,197298.9158311899
92b4e02278eb559b40b7294222aa9965,2008,Domestic For Profit,South,NC,935316.645140222
da797fdd35a3ff6fb0c8796dafe2bff7,2008,Domestic For Profit,West,CA,1288562.8089242622
de5901a28e4046bc96f2f49f247f8236,2008,Hospitals,Mid West,KS,81362.10272160263
a91e49411d5134675841bf97ea47da89,2008,Domestic For Profit,North East,MA,585829.0215582862
f8f74d68c0fb6ce918830562a4cd6aef,2008,Research Institutes,South,FL,36801213.05812035
4c91af2853ff60fb8eb3a16f41244a25,2008,Research Institutes,West,CA,309919.9753227963
3c5a5b7742fb9729d16fd64771f7bc1b,2008,Research Institutes,West,CA,1357694.2092747998
1f8ea23acc5842bc4e7bd3db1449b5d5,2008,Domestic For Profit,South,MD,532283.9793463079
21666909eb57182f1481a04389afd5c0,2008,Research Institutes,North East,NY,4444015.813084176
ad61869c6cc63d1c34098a8bd90d9e6e,2008,Foreign,Foreign,,42180.6060124724
324696083a882d3968bc698cf6f49f9e,2008,Domestic For Profit,Mid West,WI,451905.275598861
98a662577a2aa2b6f2556ff40626e3b4,2008,Other Higher Education,North East,ME,2416785.253653981
fb5c710380116cd4361713f3ed8006a3,2008,Foreign,Foreign,ON,5033473.371873093
cbbb7270441db14ac48d93d383156c86,2008,Research Institutes,South,TN,1811503.211314316
172981805995236f613003006d5314ef,2008,Medical Schools,North East,NY,192081575.0671503
f4c5215a76e3fd44d3708870ebc9ab99,2008,Other Domestic NonProfit,North East,PA,38347369.75915587
5a09d9cb2d8b029871233bbba55028f7,2008,Foreign,Foreign,,65336.81909246793
676206de02287d70db8d716643aa915f,2008,Domestic For Profit,South,MD,260434.67187358742
09dbbc87f047f04011fc3b2e7e486f1d,2008,Domestic For Profit,North East,NJ,884706.3536119494
a7eb026eed9f4f893ae8d2dd2c5dc8df,2008,Other Higher Education,North East,MA,873123.0985121547
e71065766599f9c6f74f152acbf0418a,2008,Other Domestic NonProfit,West,AK,402634.9297326447
f98201e22632a193bcd08d62d4031907,2008,Research Institutes,West,CO,233138.9156945037
3d26aa010352ddb391287d4910f9c283,2008,Domestic For Profit,North East,RI,446841.5434362915
1f5b336b310de7edbd1327dc6b468eb3,2008,Hospitals,North East,NY,26524523.024694026
7510837ee3ee045d71034ffd2ac5afd3,2008,Research Institutes,North East,NJ,988220.6757527076
dadc50f693ac77383bacd8b66b43c5b6,2008,Domestic For Profit,West,CA,3473973.859823229
32ef50dc0172170a6829b965fadb2066,2008,Foreign,Foreign,,226054.32430732826
17f646414c30bc3ce1fe9a09453ace3f,2008,Foreign,Foreign,,476165.8816983222
78788d819b3d34d23036c00695ddcb92,2008,Domestic For Profit,West,CA,2152455.60080943
67cf2d5ccbd095bb5c49c9f354fbd3c2,2008,Medical Schools,Mid West,IA,123679807.93818551
21d12366663549d79c6cfbc9566e049b,2008,Other Higher Education,Mid West,IA,41582206.47114114
51b047a0f8b8738815e10e9ef4f32441,2008,Other Higher Education,Mid West,IA,18348109.24578448
5518fd327714cc7eda58c75c1504d1ce,2008,Domestic For Profit,West,CA,2080953.231858984
7eac14345beb040dfcc4bef51ca26c04,2008,Research Institutes,West,CA,256069.87377358167
10c6a9bd9675d41b7d539f8fe88cee0b,2008,Other Domestic NonProfit,Mid West,MO,1054665.7494056858
c38c31045ec1a2a76a58c9c2f09cb8b1,2008,Other Domestic NonProfit,North East,PA,752325.9263303763
234d6a80ae2c2aedce3ff7d6634a1312,2008,Foreign,Foreign,,663614.0749592928
9317de686934e31729a262fb920e0491,2008,Other Higher Education,West,CA,1268480.3611105876
a813e04e1e664cbddd5ba4f91684beb4,2008,Foreign,Foreign,,476497.9718788086
c8464a877b3525a8611644d6f55ab09a,2008,Other Domestic NonProfit,West,UT,1598023.2642003188
e4ef84cb0c54a236ba6b325a345d7ce6,2008,Domestic For Profit,West,CA,978156.2828979333
ca5cb0ee98a336cab928677b2a194f9a,2008,Domestic For Profit,Mid West,MO,916673.2548996267
5700951f94f95f698cc57fe041a1decf,2008,Other Domestic NonProfit,Mid West,IL,15618874.724670693
2e2f91a59fccb8caf0162800697de2a0,2008,Domestic For Profit,West,CA,633041.180460801
c558ab5876facdcdb89aee98eacc6d2d,2008,Other Domestic NonProfit,West,AZ,66988.25996864105
1f1af531064d70c3cf635b81273c313a,2008,Domestic For Profit,South,SC,1400254.5308671729
fba9f6954d46de930d33a22a348da6f4,2008,Research Institutes,South,MD,6028815.965819786
8803d28a888d9892d7f2ffd5cffd12d4,2008,Domestic For Profit,West,HI,2417322.0052674417
7d87c54e2f3fe47c4e965dc80969aa05,2008,Domestic For Profit,Mid West,WI,271914.9533535036
7dc623fe34bbce2f786d54cee5f2c583,2008,Medical Schools,North East,PA,70425846.76256472
ca555530b417679d527020adf6f34bc8,2008,Other Higher Education,North East,PA,2259047.5510813976
abff476280106657451259da925f6782,2008,Foreign,Foreign,,237260.4384427431
df893ed566255b7d839925c54f6aa4fb,2008,Domestic For Profit,South,NC,4476289.061753355
7869ae6f2b8c9161d0835a9dd7ab22d6,2008,Other Domestic NonProfit,North East,NY,13564168.20462064
898f927ef2471a5e7b4350f5e73a0d05,2008,Foreign,Foreign,PQ,853150.0602511761
0de4976504dfea2f41ea02b8c31cf8d8,2008,Domestic For Profit,West,CA,32176.71006847899
e341749815d3eea4bea20c72d42781c5,2008,Other Domestic NonProfit,North East,NY,921706.0948830042
3412023a97dd708b44ff65a2fb74a6ec,2008,Domestic For Profit,North East,MA,2074323.0109518839
c1b9a61773d6b59f36527b6a64d64833,2008,Other Domestic NonProfit,North East,PA,167349.0122084281
d9d1cd7abff590ab2532173e232cdc76,2008,Research Institutes,West,WA,5506296.46955768
eba182475c1dfbfa10e968aedadb69ce,2008,Foreign,Foreign,,130673.63816629015
79fdbdeedb73f4aba098617dc13b810a,2008,Research Institutes,North East,CT,2702768.990945289
248cf9373ab006f8d78ab1287a21c360,2008,Research Institutes,North East,NY,928297.6994473728
1a5e6c2ae30669620bc377218f6ac64a,2008,Domestic For Profit,North East,MA,474478.4001390972
2a1aa34de72c429b8ccb6cb7b8e0d751,2008,Medical Schools,South,MD,376292017.53718257
eddb529a869220c2427f3eeebde7a685,2008,Other Higher Education,South,MD,154255507.21459556
d809d33f82a6849cd927ac74108ed4cb,2008,Other Higher Education,North East,PA,495822.27586841036
299d70aceb0d4ae392baec8a0d8a77dd,2008,Research Institutes,North East,NY,23336668.06290435
539eb6e51cbc037ea701893b6be723b4,2008,Research Institutes,Mid West,MI,541426.7576971848
417b9d3f7758d735f18de412a353823b,2008,Other Domestic NonProfit,South,VA,176526.54411173039
